parent_url,activity_name,activity_content,activity_type,life_learning_type,outside_url,activity_limit,event_url
https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20251260_02,"Writing Together, Stronger than Ever !","Writing Together, Stronger than Ever !

100%滿意度，好評再加場

寫論文的你，是否苦於論文拖延症纏身？是不是常覺得進展緩慢，論
文永遠寫不完？其實，你並不孤單，寫作也不必孤軍奮戰，讓我們
Writing Together，攜手突破困境，打贏這場硬仗！

國外頂尖學府近期吹起「共學、互助」Writing Together之風，臺大寫
作教學中心期望將這股暖風帶進校園，為臺灣研究生量身打造正向的寫
作體驗。在今年春天的7個星期五下午，我們將提供一個無壓力的寫作環
境，讓你專心投入。此外，我們還有中英文寫作教師隨時待命，以及 AI
寫作輔助工具的支援，幫助你提高效率，順利達成寫作目標。

Writing Together 讓寫論文不再只是一個人的苦戰，而是一群人的
Fighting Together！有了我們的專業協助，你會發現，其實距離完成論文
並沒有那麼遙遠。別猶豫了，趕快手刀報名吧!",其他活動 (適用非公務人員),過期活動總表,https://www.awec.ntu.edu.tw/writing-together/,無,https://my.ntu.edu.tw/actregister/sessionView.aspx?actID=20251260_02&sesID=2
https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20251260_02,"Writing Together, Stronger than Ever !","Writing Together, Stronger than Ever !

100%滿意度，好評再加場

寫論文的你，是否苦於論文拖延症纏身？是不是常覺得進展緩慢，論
文永遠寫不完？其實，你並不孤單，寫作也不必孤軍奮戰，讓我們
Writing Together，攜手突破困境，打贏這場硬仗！

國外頂尖學府近期吹起「共學、互助」Writing Together之風，臺大寫
作教學中心期望將這股暖風帶進校園，為臺灣研究生量身打造正向的寫
作體驗。在今年春天的7個星期五下午，我們將提供一個無壓力的寫作環
境，讓你專心投入。此外，我們還有中英文寫作教師隨時待命，以及 AI
寫作輔助工具的支援，幫助你提高效率，順利達成寫作目標。

Writing Together 讓寫論文不再只是一個人的苦戰，而是一群人的
Fighting Together！有了我們的專業協助，你會發現，其實距離完成論文
並沒有那麼遙遠。別猶豫了，趕快手刀報名吧!",其他活動 (適用非公務人員),過期活動總表,https://www.awec.ntu.edu.tw/writing-together/,無,https://my.ntu.edu.tw/actregister/sessionView.aspx?actID=20251260_02&sesID=3
https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20251260_02,"Writing Together, Stronger than Ever !","Writing Together, Stronger than Ever !

100%滿意度，好評再加場

寫論文的你，是否苦於論文拖延症纏身？是不是常覺得進展緩慢，論
文永遠寫不完？其實，你並不孤單，寫作也不必孤軍奮戰，讓我們
Writing Together，攜手突破困境，打贏這場硬仗！

國外頂尖學府近期吹起「共學、互助」Writing Together之風，臺大寫
作教學中心期望將這股暖風帶進校園，為臺灣研究生量身打造正向的寫
作體驗。在今年春天的7個星期五下午，我們將提供一個無壓力的寫作環
境，讓你專心投入。此外，我們還有中英文寫作教師隨時待命，以及 AI
寫作輔助工具的支援，幫助你提高效率，順利達成寫作目標。

Writing Together 讓寫論文不再只是一個人的苦戰，而是一群人的
Fighting Together！有了我們的專業協助，你會發現，其實距離完成論文
並沒有那麼遙遠。別猶豫了，趕快手刀報名吧!",其他活動 (適用非公務人員),過期活動總表,https://www.awec.ntu.edu.tw/writing-together/,無,https://my.ntu.edu.tw/actregister/sessionView.aspx?actID=20251260_02&sesID=4
https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20251260_02,"Writing Together, Stronger than Ever !","Writing Together, Stronger than Ever !

100%滿意度，好評再加場

寫論文的你，是否苦於論文拖延症纏身？是不是常覺得進展緩慢，論
文永遠寫不完？其實，你並不孤單，寫作也不必孤軍奮戰，讓我們
Writing Together，攜手突破困境，打贏這場硬仗！

國外頂尖學府近期吹起「共學、互助」Writing Together之風，臺大寫
作教學中心期望將這股暖風帶進校園，為臺灣研究生量身打造正向的寫
作體驗。在今年春天的7個星期五下午，我們將提供一個無壓力的寫作環
境，讓你專心投入。此外，我們還有中英文寫作教師隨時待命，以及 AI
寫作輔助工具的支援，幫助你提高效率，順利達成寫作目標。

Writing Together 讓寫論文不再只是一個人的苦戰，而是一群人的
Fighting Together！有了我們的專業協助，你會發現，其實距離完成論文
並沒有那麼遙遠。別猶豫了，趕快手刀報名吧!",其他活動 (適用非公務人員),過期活動總表,https://www.awec.ntu.edu.tw/writing-together/,無,https://my.ntu.edu.tw/actregister/sessionView.aspx?actID=20251260_02&sesID=5
https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20251260_02,"Writing Together, Stronger than Ever !","Writing Together, Stronger than Ever !

100%滿意度，好評再加場

寫論文的你，是否苦於論文拖延症纏身？是不是常覺得進展緩慢，論
文永遠寫不完？其實，你並不孤單，寫作也不必孤軍奮戰，讓我們
Writing Together，攜手突破困境，打贏這場硬仗！

國外頂尖學府近期吹起「共學、互助」Writing Together之風，臺大寫
作教學中心期望將這股暖風帶進校園，為臺灣研究生量身打造正向的寫
作體驗。在今年春天的7個星期五下午，我們將提供一個無壓力的寫作環
境，讓你專心投入。此外，我們還有中英文寫作教師隨時待命，以及 AI
寫作輔助工具的支援，幫助你提高效率，順利達成寫作目標。

Writing Together 讓寫論文不再只是一個人的苦戰，而是一群人的
Fighting Together！有了我們的專業協助，你會發現，其實距離完成論文
並沒有那麼遙遠。別猶豫了，趕快手刀報名吧!",其他活動 (適用非公務人員),過期活動總表,https://www.awec.ntu.edu.tw/writing-together/,無,https://my.ntu.edu.tw/actregister/sessionView.aspx?actID=20251260_02&sesID=6
https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20251260_02,"Writing Together, Stronger than Ever !","Writing Together, Stronger than Ever !

100%滿意度，好評再加場

寫論文的你，是否苦於論文拖延症纏身？是不是常覺得進展緩慢，論
文永遠寫不完？其實，你並不孤單，寫作也不必孤軍奮戰，讓我們
Writing Together，攜手突破困境，打贏這場硬仗！

國外頂尖學府近期吹起「共學、互助」Writing Together之風，臺大寫
作教學中心期望將這股暖風帶進校園，為臺灣研究生量身打造正向的寫
作體驗。在今年春天的7個星期五下午，我們將提供一個無壓力的寫作環
境，讓你專心投入。此外，我們還有中英文寫作教師隨時待命，以及 AI
寫作輔助工具的支援，幫助你提高效率，順利達成寫作目標。

Writing Together 讓寫論文不再只是一個人的苦戰，而是一群人的
Fighting Together！有了我們的專業協助，你會發現，其實距離完成論文
並沒有那麼遙遠。別猶豫了，趕快手刀報名吧!",其他活動 (適用非公務人員),過期活動總表,https://www.awec.ntu.edu.tw/writing-together/,無,https://my.ntu.edu.tw/actregister/sessionView.aspx?actID=20251260_02&sesID=7
https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20255100_02,No. 274 文學院音樂會 「聽見文學 • 看見阿卡」,"【節目標題】No. 274 文學院音樂會 「聽見文學 • 看見阿卡」
【演出時間】2025/03/14 (Fri.) 12:30-13:20
【演出地點】文學院大堂
【入場方式】免費入場
【主辦單位】國立臺灣大學文學院
【承辦單位】國立臺灣大學音樂學研究所
【演出樂團】Voco Novo 爵諾歌手",其他活動 (兩種身分皆適用),人文素養/人文素養/音樂(175),無,無,https://my.ntu.edu.tw/actregister/sessionView.aspx?actID=20255100_02&sesID=1
https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20245791_09,【CARDO】113-2 TCP學員招募說明會暨基礎課程,"113-2學期 臺大管院希望種子培育計劃
(Talent Cultivating Program, TCP)
-
未來，你準備好了嗎？
想成為什麼樣的人？想在哪個領域嶄露頭角？
TCP，培養你成為下個專業人才的搖籃
-----------------------------------------------------
*若臨時無法出席，可透過活動報名系統或填寫表單取消報名。
*表單連結:https://reurl.cc/RerZ3r
*三次無故缺席將被列入黑名單。報名且出席者可累積CARDO點數10點。
*活動開始後10分鐘不開放入場，請勿遲到。",課程 (適用非公務人員),過期活動總表,無,無,https://my.ntu.edu.tw/actregister/sessionView.aspx?actID=20245791_09&sesID=1
https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=2025M600_01,【3月13日演講活動】“Modern Manchu Identity and the Evolution of the Chinese Nation”滿洲人的近代身分認同與“中華民族”的演變,"臺大余英時國際漢學研究中心與政大羅家倫國際漢學講座即將於3月13日(週四) 合辦美國哈佛大學歐立德（Mar k C. Elliott）教授系列講座，地點謹訂於行政大樓第一會議廳。
歡迎本校師生踴躍報名參加。",講座 (適用非公務人員),過期活動總表,無,無,https://my.ntu.edu.tw/actregister/sessionView.aspx?actID=2025M600_01&sesID=1
https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20255100_01,【共作文明新趨勢學術講座】—— 未來社會（二）：從演化角度看社會（大學）及科技（人工智慧）的發展（中央研究院廖俊智院長）,"【共作文明新趨勢學術講座】
講題：未來社會（二）：從演化角度看社會（大學）及科技（人工智慧）的發展
講者：廖俊智（中央研究院院長）
主持人：鄭毓瑜（台大文學院院長、中央研究院院士）
時間：3月13日 （四）14:20-15:40
地點：台大文學院演講廳
報名連結：https://forms.gle/gBm6v72CaLa5iVmo6
主辦單位：國立臺灣大學文學院、趨勢教育基金會、共作文明新趨勢、人文科技的交響

人類文明如何演化？人工智慧會超越人類嗎？
人文與科學處理的最根本問題，即是從歷史社會或自然萬物的多變中，尋求規律性，藉以預測未來的走向。從達爾文的物競天擇到當今人工智慧的崛起，我們正處於科技變革的浪潮之中。大學是人類社會的縮影，人工智慧是當前科技的翹楚。這次講座將以宏觀的視野簡介演化理論的沿革，討論人與機器的異同。並以大學及人工智慧為例，闡述如何以演化的角度，「變異」與「篩選」的互動，進而理解社會與科技的快速變化。",其他活動 (兩種身分皆適用),人文素養/人文素養/社會(173),https://reurl.cc/d1M206,無,https://my.ntu.edu.tw/actregister/sessionView.aspx?actID=20255100_01&sesID=1
https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20251325_07,114年2月24日至5月29日「增肌減脂體重控制班」共7堂衛教講座及運動活動,"一、為使本校教職員工生擁有健康體態，規劃「增肌減脂體重控制班」系列活動，課程結合多元營養知識與運動訓練課，幫助建立正確的飲食觀念，並養成持之以恆的運動習慣，將健康型態融入日常生活。
二、活動明細如下：
(一) 活動日期：114年2月24日至5月29日。
(二) 活動地點：保健中心二樓衛教室。
(三) 參加對象：本校教職員工生70位，身體質量指數BMI ≤18或≧24優先入取。
(四) 報名及前測時間:2月24日至3月7日，3月10日前E-mail通知符合參加活動者， https://docs.google.com/forms/d/e/1FAIpQLSdheNK485xvl0WP3GQ57h-Imz6guIgpp2mrOs-Dwevt2os4UQ/viewform?usp=preview
(五) 後測時間:5月18日至5月29日。
(六) 全勤/績效獎：完成前、後測及7堂課程者(每堂課程需自行報名)，經審查通過者提供精美物品乙份以資鼓勵。
(七) 凡參與每堂課程、簽到、簽退者及填滿意度調查者，即可登錄公務人員學習時數1小時，共計7小時。
(八)講座第一堂課前參加者須完成前測，並於第一堂時邀請加入此活動line群組，以利佈達後續相關活動訊息。",課程 (兩種身分皆適用),人文素養/養生保健/養身(199),無,無,https://my.ntu.edu.tw/actregister/sessionView.aspx?actID=20251325_07&sesID=1
https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20251325_07,114年2月24日至5月29日「增肌減脂體重控制班」共7堂衛教講座及運動活動,"一、為使本校教職員工生擁有健康體態，規劃「增肌減脂體重控制班」系列活動，課程結合多元營養知識與運動訓練課，幫助建立正確的飲食觀念，並養成持之以恆的運動習慣，將健康型態融入日常生活。
二、活動明細如下：
(一) 活動日期：114年2月24日至5月29日。
(二) 活動地點：保健中心二樓衛教室。
(三) 參加對象：本校教職員工生70位，身體質量指數BMI ≤18或≧24優先入取。
(四) 報名及前測時間:2月24日至3月7日，3月10日前E-mail通知符合參加活動者， https://docs.google.com/forms/d/e/1FAIpQLSdheNK485xvl0WP3GQ57h-Imz6guIgpp2mrOs-Dwevt2os4UQ/viewform?usp=preview
(五) 後測時間:5月18日至5月29日。
(六) 全勤/績效獎：完成前、後測及7堂課程者(每堂課程需自行報名)，經審查通過者提供精美物品乙份以資鼓勵。
(七) 凡參與每堂課程、簽到、簽退者及填滿意度調查者，即可登錄公務人員學習時數1小時，共計7小時。
(八)講座第一堂課前參加者須完成前測，並於第一堂時邀請加入此活動line群組，以利佈達後續相關活動訊息。",課程 (兩種身分皆適用),人文素養/養生保健/養身(199),無,無,https://my.ntu.edu.tw/actregister/sessionView.aspx?actID=20251325_07&sesID=2
https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20251325_07,114年2月24日至5月29日「增肌減脂體重控制班」共7堂衛教講座及運動活動,"一、為使本校教職員工生擁有健康體態，規劃「增肌減脂體重控制班」系列活動，課程結合多元營養知識與運動訓練課，幫助建立正確的飲食觀念，並養成持之以恆的運動習慣，將健康型態融入日常生活。
二、活動明細如下：
(一) 活動日期：114年2月24日至5月29日。
(二) 活動地點：保健中心二樓衛教室。
(三) 參加對象：本校教職員工生70位，身體質量指數BMI ≤18或≧24優先入取。
(四) 報名及前測時間:2月24日至3月7日，3月10日前E-mail通知符合參加活動者， https://docs.google.com/forms/d/e/1FAIpQLSdheNK485xvl0WP3GQ57h-Imz6guIgpp2mrOs-Dwevt2os4UQ/viewform?usp=preview
(五) 後測時間:5月18日至5月29日。
(六) 全勤/績效獎：完成前、後測及7堂課程者(每堂課程需自行報名)，經審查通過者提供精美物品乙份以資鼓勵。
(七) 凡參與每堂課程、簽到、簽退者及填滿意度調查者，即可登錄公務人員學習時數1小時，共計7小時。
(八)講座第一堂課前參加者須完成前測，並於第一堂時邀請加入此活動line群組，以利佈達後續相關活動訊息。",課程 (兩種身分皆適用),人文素養/養生保健/養身(199),無,無,https://my.ntu.edu.tw/actregister/sessionView.aspx?actID=20251325_07&sesID=3
https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20251325_07,114年2月24日至5月29日「增肌減脂體重控制班」共7堂衛教講座及運動活動,"一、為使本校教職員工生擁有健康體態，規劃「增肌減脂體重控制班」系列活動，課程結合多元營養知識與運動訓練課，幫助建立正確的飲食觀念，並養成持之以恆的運動習慣，將健康型態融入日常生活。
二、活動明細如下：
(一) 活動日期：114年2月24日至5月29日。
(二) 活動地點：保健中心二樓衛教室。
(三) 參加對象：本校教職員工生70位，身體質量指數BMI ≤18或≧24優先入取。
(四) 報名及前測時間:2月24日至3月7日，3月10日前E-mail通知符合參加活動者， https://docs.google.com/forms/d/e/1FAIpQLSdheNK485xvl0WP3GQ57h-Imz6guIgpp2mrOs-Dwevt2os4UQ/viewform?usp=preview
(五) 後測時間:5月18日至5月29日。
(六) 全勤/績效獎：完成前、後測及7堂課程者(每堂課程需自行報名)，經審查通過者提供精美物品乙份以資鼓勵。
(七) 凡參與每堂課程、簽到、簽退者及填滿意度調查者，即可登錄公務人員學習時數1小時，共計7小時。
(八)講座第一堂課前參加者須完成前測，並於第一堂時邀請加入此活動line群組，以利佈達後續相關活動訊息。",課程 (兩種身分皆適用),人文素養/養生保健/養身(199),無,無,https://my.ntu.edu.tw/actregister/sessionView.aspx?actID=20251325_07&sesID=4
https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20251325_07,114年2月24日至5月29日「增肌減脂體重控制班」共7堂衛教講座及運動活動,"一、為使本校教職員工生擁有健康體態，規劃「增肌減脂體重控制班」系列活動，課程結合多元營養知識與運動訓練課，幫助建立正確的飲食觀念，並養成持之以恆的運動習慣，將健康型態融入日常生活。
二、活動明細如下：
(一) 活動日期：114年2月24日至5月29日。
(二) 活動地點：保健中心二樓衛教室。
(三) 參加對象：本校教職員工生70位，身體質量指數BMI ≤18或≧24優先入取。
(四) 報名及前測時間:2月24日至3月7日，3月10日前E-mail通知符合參加活動者， https://docs.google.com/forms/d/e/1FAIpQLSdheNK485xvl0WP3GQ57h-Imz6guIgpp2mrOs-Dwevt2os4UQ/viewform?usp=preview
(五) 後測時間:5月18日至5月29日。
(六) 全勤/績效獎：完成前、後測及7堂課程者(每堂課程需自行報名)，經審查通過者提供精美物品乙份以資鼓勵。
(七) 凡參與每堂課程、簽到、簽退者及填滿意度調查者，即可登錄公務人員學習時數1小時，共計7小時。
(八)講座第一堂課前參加者須完成前測，並於第一堂時邀請加入此活動line群組，以利佈達後續相關活動訊息。",課程 (兩種身分皆適用),人文素養/養生保健/養身(199),無,無,https://my.ntu.edu.tw/actregister/sessionView.aspx?actID=20251325_07&sesID=5
https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20251325_07,114年2月24日至5月29日「增肌減脂體重控制班」共7堂衛教講座及運動活動,"一、為使本校教職員工生擁有健康體態，規劃「增肌減脂體重控制班」系列活動，課程結合多元營養知識與運動訓練課，幫助建立正確的飲食觀念，並養成持之以恆的運動習慣，將健康型態融入日常生活。
二、活動明細如下：
(一) 活動日期：114年2月24日至5月29日。
(二) 活動地點：保健中心二樓衛教室。
(三) 參加對象：本校教職員工生70位，身體質量指數BMI ≤18或≧24優先入取。
(四) 報名及前測時間:2月24日至3月7日，3月10日前E-mail通知符合參加活動者， https://docs.google.com/forms/d/e/1FAIpQLSdheNK485xvl0WP3GQ57h-Imz6guIgpp2mrOs-Dwevt2os4UQ/viewform?usp=preview
(五) 後測時間:5月18日至5月29日。
(六) 全勤/績效獎：完成前、後測及7堂課程者(每堂課程需自行報名)，經審查通過者提供精美物品乙份以資鼓勵。
(七) 凡參與每堂課程、簽到、簽退者及填滿意度調查者，即可登錄公務人員學習時數1小時，共計7小時。
(八)講座第一堂課前參加者須完成前測，並於第一堂時邀請加入此活動line群組，以利佈達後續相關活動訊息。",課程 (兩種身分皆適用),人文素養/養生保健/養身(199),無,無,https://my.ntu.edu.tw/actregister/sessionView.aspx?actID=20251325_07&sesID=6
https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20251325_07,114年2月24日至5月29日「增肌減脂體重控制班」共7堂衛教講座及運動活動,"一、為使本校教職員工生擁有健康體態，規劃「增肌減脂體重控制班」系列活動，課程結合多元營養知識與運動訓練課，幫助建立正確的飲食觀念，並養成持之以恆的運動習慣，將健康型態融入日常生活。
二、活動明細如下：
(一) 活動日期：114年2月24日至5月29日。
(二) 活動地點：保健中心二樓衛教室。
(三) 參加對象：本校教職員工生70位，身體質量指數BMI ≤18或≧24優先入取。
(四) 報名及前測時間:2月24日至3月7日，3月10日前E-mail通知符合參加活動者， https://docs.google.com/forms/d/e/1FAIpQLSdheNK485xvl0WP3GQ57h-Imz6guIgpp2mrOs-Dwevt2os4UQ/viewform?usp=preview
(五) 後測時間:5月18日至5月29日。
(六) 全勤/績效獎：完成前、後測及7堂課程者(每堂課程需自行報名)，經審查通過者提供精美物品乙份以資鼓勵。
(七) 凡參與每堂課程、簽到、簽退者及填滿意度調查者，即可登錄公務人員學習時數1小時，共計7小時。
(八)講座第一堂課前參加者須完成前測，並於第一堂時邀請加入此活動line群組，以利佈達後續相關活動訊息。",課程 (兩種身分皆適用),人文素養/養生保健/養身(199),無,無,https://my.ntu.edu.tw/actregister/sessionView.aspx?actID=20251325_07&sesID=7
https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20241911_04,【活動】旗開得勝!英語職場力工作坊,"◆活動內容
由經驗豐富的洪欣 Olivia 老師帶領同學精進英語工作技能，創造職場身價！
適合所有社會新鮮人，或是想進外商、想向跨國公司人士學習者。

◆場次內容：

3/12(三) 新多益金牌訓練所
3/20(四) 效率英文簡報術
4/23(三) 英文面試與履歷必勝攻略
4/28(一) 職場必備英文口說能力

◆授課老師
洪欣 Olivia 老師
學歷：美國賓州大學英語教學碩士
擅長：托福/多益/商英
經歷：資深英文講師 / 企業、學術單位特邀演講 / 教育電台專訪

◆適合對象：本課程限本校教職員工及學生修習。無論您的英語程度，只要您希望提升英語職場相關能力，都歡迎參加！

◆上課資訊：
上課教室：臺大社科圖2f簡報室
上課時間：3/12(三)、3/20(四)、4/23(三)、4/28(一) ; 下午 1:20~3:20。
不要錯過這個絕佳的學習機會！
立即報名:https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20241911_04


活動洽詢：(02)3366-3366 轉 55613 ntukoolib@ntu.edu.tw
主辦單位：臺大社科院辜振甫先生紀念圖書館
協辦單位：臺大雙語教育中心",課程 (適用非公務人員),過期活動總表,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20241911_04,無,https://my.ntu.edu.tw/actregister/sessionView.aspx?actID=20241911_04&sesID=1
https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20241911_04,【活動】旗開得勝!英語職場力工作坊,"◆活動內容
由經驗豐富的洪欣 Olivia 老師帶領同學精進英語工作技能，創造職場身價！
適合所有社會新鮮人，或是想進外商、想向跨國公司人士學習者。

◆場次內容：

3/12(三) 新多益金牌訓練所
3/20(四) 效率英文簡報術
4/23(三) 英文面試與履歷必勝攻略
4/28(一) 職場必備英文口說能力

◆授課老師
洪欣 Olivia 老師
學歷：美國賓州大學英語教學碩士
擅長：托福/多益/商英
經歷：資深英文講師 / 企業、學術單位特邀演講 / 教育電台專訪

◆適合對象：本課程限本校教職員工及學生修習。無論您的英語程度，只要您希望提升英語職場相關能力，都歡迎參加！

◆上課資訊：
上課教室：臺大社科圖2f簡報室
上課時間：3/12(三)、3/20(四)、4/23(三)、4/28(一) ; 下午 1:20~3:20。
不要錯過這個絕佳的學習機會！
立即報名:https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20241911_04


活動洽詢：(02)3366-3366 轉 55613 ntukoolib@ntu.edu.tw
主辦單位：臺大社科院辜振甫先生紀念圖書館
協辦單位：臺大雙語教育中心",課程 (適用非公務人員),過期活動總表,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20241911_04,無,https://my.ntu.edu.tw/actregister/sessionView.aspx?actID=20241911_04&sesID=2
https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20241911_04,【活動】旗開得勝!英語職場力工作坊,"◆活動內容
由經驗豐富的洪欣 Olivia 老師帶領同學精進英語工作技能，創造職場身價！
適合所有社會新鮮人，或是想進外商、想向跨國公司人士學習者。

◆場次內容：

3/12(三) 新多益金牌訓練所
3/20(四) 效率英文簡報術
4/23(三) 英文面試與履歷必勝攻略
4/28(一) 職場必備英文口說能力

◆授課老師
洪欣 Olivia 老師
學歷：美國賓州大學英語教學碩士
擅長：托福/多益/商英
經歷：資深英文講師 / 企業、學術單位特邀演講 / 教育電台專訪

◆適合對象：本課程限本校教職員工及學生修習。無論您的英語程度，只要您希望提升英語職場相關能力，都歡迎參加！

◆上課資訊：
上課教室：臺大社科圖2f簡報室
上課時間：3/12(三)、3/20(四)、4/23(三)、4/28(一) ; 下午 1:20~3:20。
不要錯過這個絕佳的學習機會！
立即報名:https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20241911_04


活動洽詢：(02)3366-3366 轉 55613 ntukoolib@ntu.edu.tw
主辦單位：臺大社科院辜振甫先生紀念圖書館
協辦單位：臺大雙語教育中心",課程 (適用非公務人員),過期活動總表,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20241911_04,無,https://my.ntu.edu.tw/actregister/sessionView.aspx?actID=20241911_04&sesID=3
https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20241911_04,【活動】旗開得勝!英語職場力工作坊,"◆活動內容
由經驗豐富的洪欣 Olivia 老師帶領同學精進英語工作技能，創造職場身價！
適合所有社會新鮮人，或是想進外商、想向跨國公司人士學習者。

◆場次內容：

3/12(三) 新多益金牌訓練所
3/20(四) 效率英文簡報術
4/23(三) 英文面試與履歷必勝攻略
4/28(一) 職場必備英文口說能力

◆授課老師
洪欣 Olivia 老師
學歷：美國賓州大學英語教學碩士
擅長：托福/多益/商英
經歷：資深英文講師 / 企業、學術單位特邀演講 / 教育電台專訪

◆適合對象：本課程限本校教職員工及學生修習。無論您的英語程度，只要您希望提升英語職場相關能力，都歡迎參加！

◆上課資訊：
上課教室：臺大社科圖2f簡報室
上課時間：3/12(三)、3/20(四)、4/23(三)、4/28(一) ; 下午 1:20~3:20。
不要錯過這個絕佳的學習機會！
立即報名:https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20241911_04


活動洽詢：(02)3366-3366 轉 55613 ntukoolib@ntu.edu.tw
主辦單位：臺大社科院辜振甫先生紀念圖書館
協辦單位：臺大雙語教育中心",課程 (適用非公務人員),過期活動總表,https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20241911_04,無,https://my.ntu.edu.tw/actregister/sessionView.aspx?actID=20241911_04&sesID=4
https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20252204_01,114年「防範惡意電子郵件社交工程攻擊」,"為提高本校所屬人員警覺性以降低社交工程攻擊風險，特舉辦兩場「防範惡意電子郵件社交工程攻擊」課程。

(一) 兩場課程請擇一時段參加：
１、課程時間一：114年3月12日 (星期三) 14:00-16:00。
２、課程時間二：114年3月14日 (星期五) 14:00-16:00。

(二) 上課方式：本次教育訓練以實體與視訊方式進行。

(三) 實體上課地點：本校計算機及資訊網路中心106電腦教室。

(四) 線上視訊：使用視訊軟體(Cisco Webex Meetings)方式進行；視訊之連結，預計將於課程開始前三日寄出。



報名方式：
(一) 報名時間：即日起至3/10 (星期一) 下午17:00截止。
(二) 報名名額：實體70人，視訊700人(額滿為止)。

《 全程出席課程可獲得公務人員終身學習時數2小時 》


授課人：劉得民",研習/研討 (兩種身分皆適用),專業技術/資訊處理/電腦網路(76),無,本活動限制一個人可報名 1 個場次,https://my.ntu.edu.tw/actregister/sessionView.aspx?actID=20252204_01&sesID=1
https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20252204_01,114年「防範惡意電子郵件社交工程攻擊」,"為提高本校所屬人員警覺性以降低社交工程攻擊風險，特舉辦兩場「防範惡意電子郵件社交工程攻擊」課程。

(一) 兩場課程請擇一時段參加：
１、課程時間一：114年3月12日 (星期三) 14:00-16:00。
２、課程時間二：114年3月14日 (星期五) 14:00-16:00。

(二) 上課方式：本次教育訓練以實體與視訊方式進行。

(三) 實體上課地點：本校計算機及資訊網路中心106電腦教室。

(四) 線上視訊：使用視訊軟體(Cisco Webex Meetings)方式進行；視訊之連結，預計將於課程開始前三日寄出。



報名方式：
(一) 報名時間：即日起至3/10 (星期一) 下午17:00截止。
(二) 報名名額：實體70人，視訊700人(額滿為止)。

《 全程出席課程可獲得公務人員終身學習時數2小時 》


授課人：劉得民",研習/研討 (兩種身分皆適用),專業技術/資訊處理/電腦網路(76),無,本活動限制一個人可報名 1 個場次,https://my.ntu.edu.tw/actregister/sessionView.aspx?actID=20252204_01&sesID=2
https://my.ntu.edu.tw/actregister/sessionList.aspx?actID=20252204_01,114年「防範惡意電子郵件社交工程攻擊」,"為提高本校所屬人員警覺性以降低社交工程攻擊風險，特舉辦兩場「防範惡意電子郵件社交工程攻擊」課程。

(一) 兩場課程請擇一時段參加：
１、課程時間一：114年3月12日 (星期三) 14:00-16:00。
２、課程時間二：114年3月14日 (星期五) 14:00-16:00。

(二) 上課方式：本次教育訓練以實體與視訊方式進行。

(三) 實體上課地點：本校計算機及資訊網路中心106電腦教室。

(四) 線上視訊：使用視訊軟體(Cisco Webex Meetings)方式進行；視訊之連結，預計將於課程開始前三日寄出。



報名方式：
(一) 報名時間：即日起至3/10 (星期一) 下午17:00截止。
(二) 報名名額：實體70人，視訊700人(額滿為止)。

《 全程出席課程可獲得公務人員終身學習時數2小時 》


授課人：劉得民",研習/研討 (兩種身分皆適用),專業技術/資訊處理/電腦網路(76),無,本活動限制一個人可報名 1 個場次,https://my.ntu.edu.tw/actregister/sessionView.aspx?actID=20252204_01&sesID=3
